Device: Apple iPhone9,3; eSense app version: 4.3.3; ios version: 11.3.1;
BESCHREIBUNG;WERT
NAME MESSUNG;Messung-20112019-124427;;;;
127,4;4,71;12:46:35:294;1;4;
127,6;4,70;12:46:35:494;1;4;
127,8;4,70;12:46:35:694;1;4;
128,0;4,69;12:46:35:894;1;4;
128,2;4,69;12:46:36:094;1;4;
128,4;4,68;12:46:36:294;1;4;
128,6;4,67;12:46:36:494;1;4;
128,8;4,67;12:46:36:694;1;4;
129,0;4,67;12:46:36:894;1;4;
129,2;4,66;12:46:37:094;1;4;
129,4;4,66;12:46:37:294;1;4;
129,6;4,66;12:46:37:494;1;4;
129,8;4,66;12:46:37:694;1;4;
130,0;4,64;12:46:37:894;1;4;
130,2;4,64;12:46:38:094;1;4;
130,4;4,64;12:46:38:294;1;4;
130,6;4,64;12:46:38:494;1;4;
130,8;4,64;12:46:38:694;1;4;
131,0;4,64;12:46:38:894;1;4;
131,2;4,64;12:46:39:094;1;4;
131,4;4,64;12:46:39:294;0;4;
131,6;4,64;12:46:39:494;0;4;
131,8;4,64;12:46:39:694;0;4;
132,0;4,64;12:46:39:894;0;4;
132,2;4,64;12:46:40:094;0;4;
132,4;4,63;12:46:40:294;0;4;
132,6;4,63;12:46:40:494;0;4;
132,8;4,63;12:46:40:694;0;4;
133,0;4,63;12:46:40:894;0;4;
133,2;4,63;12:46:41:094;0;4;
133,4;4,63;12:46:41:294;0;4;
133,6;4,63;12:46:41:494;0;4;
133,8;4,62;12:46:41:694;0;4;
134,0;4,62;12:46:41:894;0;4;
134,2;4,62;12:46:42:094;0;4;
134,4;4,62;12:46:42:294;0;4;
134,6;4,62;12:46:42:494;0;4;
134,8;4,62;12:46:42:694;0;4;
135,0;4,62;12:46:42:894;0;4;
135,2;4,62;12:46:43:094;0;4;
135,4;4,62;12:46:43:294;0;4;
135,6;4,62;12:46:43:494;0;4;
135,8;4,61;12:46:43:694;0;4;
136,0;4,61;12:46:43:894;0;4;
136,2;4,61;12:46:44:094;0;4;
136,4;4,61;12:46:44:294;0;4;
136,6;4,61;12:46:44:494;0;4;
136,8;4,60;12:46:44:694;0;4;
137,0;4,61;12:46:44:894;0;4;
137,2;4,62;12:46:45:094;0;4;
137,4;4,62;12:46:45:294;0;4;
137,6;4,63;12:46:45:494;0;4;
137,8;4,63;12:46:45:694;0;4;
138,0;4,64;12:46:45:894;0;4;
138,2;4,64;12:46:46:094;0;4;
138,4;4,65;12:46:46:294;0;4;
138,6;4,65;12:46:46:494;0;4;
138,8;4,66;12:46:46:694;0;4;
139,0;4,66;12:46:46:894;0;4;
139,2;4,66;12:46:47:094;0;4;
139,4;4,67;12:46:47:294;0;4;
139,6;4,67;12:46:47:494;0;4;
139,8;4,70;12:46:47:694;0;4;
140,0;4,72;12:46:47:894;0;3;
140,2;4,73;12:46:48:094;0;3;
140,4;4,78;12:46:48:294;0;3;
140,6;4,80;12:46:48:494;0;3;
140,8;4,81;12:46:48:694;0;3;
141,0;4,83;12:46:48:894;0;3;
141,2;4,85;12:46:49:094;0;3;
141,4;4,87;12:46:49:294;0;3;
141,6;4,88;12:46:49:494;0;3;
141,8;4,88;12:46:49:694;0;3;
142,0;4,89;12:46:49:894;0;3;
142,2;4,90;12:46:50:094;0;3;
142,4;4,90;12:46:50:294;0;3;
142,6;4,90;12:46:50:494;0;3;
142,8;4,89;12:46:50:694;0;3;
143,0;4,89;12:46:50:894;0;3;
143,2;4,89;12:46:51:094;0;3;
143,4;4,88;12:46:51:294;0;3;
143,6;4,88;12:46:51:494;0;3;
143,8;4,88;12:46:51:694;0;3;
144,0;4,87;12:46:51:894;0;3;
144,2;4,87;12:46:52:094;0;3;
144,4;4,86;12:46:52:294;0;3;
144,6;4,85;12:46:52:494;0;3;
144,8;4,84;12:46:52:694;0;3;
145,0;4,84;12:46:52:894;0;3;
145,2;4,84;12:46:53:094;0;3;
145,4;4,84;12:46:53:294;0;3;
145,6;4,86;12:46:53:494;0;3;
145,8;4,87;12:46:53:694;0;3;
146,0;4,89;12:46:53:894;0;3;
146,2;4,97;12:46:54:094;0;3;
146,4;5,06;12:46:54:294;0;3;
146,6;5,05;12:46:54:494;0;3;
146,8;5,05;12:46:54:694;0;3;
147,0;5,11;12:46:54:894;0;3;
147,2;5,13;12:46:55:094;0;3;
147,4;5,12;12:46:55:294;0;3;
147,6;5,22;12:46:55:494;0;3;
147,8;4,75;12:46:55:694;0;3;
148,0;2,43;12:46:55:894;0;3;
148,2;0,57;12:46:56:094;0;3;
148,4;0,46;12:46:56:294;0;3;
148,6;0,46;12:46:56:494;0;3;
148,8;0,46;12:46:56:694;0;3;
