Device: Apple iPhone10,4; eSense app version: 4.3.3; ios version: 13.2.3;
BESCHREIBUNG;WERT
NAME MESSUNG;Messung-19112019-090151;;;;
127,4;5,34;09:03:59:397;0;2;
127,6;5,33;09:03:59:597;0;2;
127,8;5,33;09:03:59:797;0;2;
128,0;5,33;09:03:59:997;0;2;
128,2;5,33;09:04:00:197;0;2;
128,4;5,33;09:04:00:397;0;2;
128,6;5,32;09:04:00:597;0;2;
128,8;5,32;09:04:00:797;0;2;
129,0;5,32;09:04:00:997;0;2;
129,2;5,32;09:04:01:197;0;2;
129,4;5,32;09:04:01:397;0;2;
129,6;5,31;09:04:01:597;0;2;
129,8;5,31;09:04:01:797;0;2;
130,0;5,31;09:04:01:997;0;2;
130,2;5,31;09:04:02:197;0;2;
130,4;5,31;09:04:02:397;0;2;
130,6;5,31;09:04:02:597;0;2;
130,8;5,31;09:04:02:797;0;2;
131,0;5,31;09:04:02:997;0;2;
131,2;5,31;09:04:03:197;0;2;
131,4;5,31;09:04:03:397;0;2;
131,6;5,31;09:04:03:597;0;2;
131,8;5,31;09:04:03:797;0;2;
132,0;5,31;09:04:03:997;0;2;
132,2;5,30;09:04:04:197;0;2;
132,4;5,30;09:04:04:397;0;2;
132,6;5,30;09:04:04:597;0;2;
132,8;5,30;09:04:04:797;0;2;
133,0;5,30;09:04:04:997;0;2;
133,2;5,30;09:04:05:197;0;2;
133,4;5,30;09:04:05:397;0;2;
133,6;5,30;09:04:05:597;0;2;
133,8;5,30;09:04:05:797;0;2;
134,0;5,30;09:04:05:997;0;2;
134,2;5,30;09:04:06:197;0;2;
134,4;5,30;09:04:06:397;0;2;
134,6;5,30;09:04:06:597;0;2;
134,8;5,30;09:04:06:797;0;2;
135,0;5,30;09:04:06:997;0;2;
135,2;5,30;09:04:07:197;0;2;
135,4;5,30;09:04:07:397;0;2;
135,6;5,30;09:04:07:597;0;2;
135,8;5,30;09:04:07:797;0;2;
136,0;5,30;09:04:07:997;0;2;
136,2;5,30;09:04:08:197;0;2;
136,4;5,29;09:04:08:397;0;2;
136,6;5,29;09:04:08:597;0;2;
136,8;5,29;09:04:08:797;0;2;
137,0;5,29;09:04:08:997;0;2;
137,2;5,29;09:04:09:197;0;2;
137,4;5,29;09:04:09:397;0;2;
137,6;5,29;09:04:09:597;0;2;
137,8;5,29;09:04:09:797;0;2;
138,0;5,28;09:04:09:997;0;2;
138,2;5,28;09:04:10:197;0;2;
138,4;5,28;09:04:10:397;0;2;
138,6;5,28;09:04:10:597;0;2;
138,8;5,28;09:04:10:797;0;2;
139,0;5,28;09:04:10:997;0;2;
139,2;5,28;09:04:11:197;0;2;
139,4;5,28;09:04:11:397;0;2;
139,6;5,28;09:04:11:597;0;2;
139,8;5,28;09:04:11:797;0;2;
140,0;5,27;09:04:11:997;0;2;
140,2;5,27;09:04:12:197;0;2;
140,4;5,27;09:04:12:397;0;2;
140,6;5,27;09:04:12:597;0;2;
140,8;5,27;09:04:12:797;0;2;
141,0;5,27;09:04:12:997;0;2;
141,2;5,27;09:04:13:197;0;2;
141,4;5,27;09:04:13:397;0;2;
141,6;5,27;09:04:13:597;0;2;
141,8;5,27;09:04:13:797;0;2;
142,0;5,27;09:04:13:997;0;2;
142,2;5,27;09:04:14:197;0;2;
142,4;5,26;09:04:14:397;0;2;
142,6;5,26;09:04:14:597;0;2;
142,8;5,26;09:04:14:797;0;2;
143,0;5,25;09:04:14:997;0;2;
143,2;5,20;09:04:15:197;0;2;
143,4;5,10;09:04:15:397;0;2;
143,6;5,04;09:04:15:597;0;2;
143,8;5,04;09:04:15:797;0;2;
144,0;5,05;09:04:15:997;0;2;
144,2;5,05;09:04:16:197;0;2;
144,4;5,07;09:04:16:397;0;2;
144,6;5,09;09:04:16:597;0;2;
144,8;5,11;09:04:16:797;0;2;
